Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
987670,395,10/27/2015 17:54,Embarcadero at Sansome,60,10/27/2015 18:00,Embarcadero at Folsom,51,593,Subscriber,94124
987748,252,10/27/2015 18:29,2nd at South Park,64,10/27/2015 18:33,San Francisco Caltrain (Townsend at 4th),70,466,Subscriber,94063
987857,756,10/27/2015 19:55,Market at Sansome,77,10/27/2015 20:07,San Francisco City Hall,58,567,Subscriber,94115
987976,788,10/28/2015 6:03,San Francisco Caltrain (Townsend at 4th),70,10/28/2015 6:16,Harry Bridges Plaza (Ferry Building),50,552,Subscriber,95111
988003,473,10/28/2015 6:42,Temporary Transbay Terminal (Howard at Beale),55,10/28/2015 6:49,Market at 4th,76,25,Subscriber,94501
988072,732,10/28/2015 7:24,San Francisco Caltrain (Townsend at 4th),70,10/28/2015 7:36,Davis at Jackson,42,387,Subscriber,94030
988111,601,10/28/2015 7:40,San Salvador at 1st,8,10/28/2015 7:50,San Jose Diridon Caltrain Station,2,186,Subscriber,95113
988151,17673,10/28/2015 7:56,Redwood City Caltrain Station,22,10/28/2015 12:50,Stanford in Redwood City,25,118,Subscriber,95037
988182,294,10/28/2015 8:05,Harry Bridges Plaza (Ferry Building),50,10/28/2015 8:10,Embarcadero at Sansome,60,391,Subscriber,94568
988230,353,10/28/2015 8:19,San Jose Diridon Caltrain Station,2,10/28/2015 8:24,Santa Clara at Almaden,4,681,Subscriber,94103
988231,362,10/28/2015 8:19,Howard at 2nd,63,10/28/2015 8:25,5th at Howard,57,471,Subscriber,94610
988295,285,10/28/2015 8:37,San Francisco Caltrain 2 (330 Townsend),69,10/28/2015 8:42,Townsend at 7th,65,267,Subscriber,94107
988325,522,10/28/2015 8:45,5th at Howard,57,10/28/2015 8:53,Market at 10th,67,556,Subscriber,95035
988330,560,10/28/2015 8:46,San Francisco Caltrain 2 (330 Townsend),69,10/28/2015 8:56,Harry Bridges Plaza (Ferry Building),50,55,Subscriber,94403
988358,533,10/28/2015 8:52,Embarcadero at Bryant,54,10/28/2015 9:01,Embarcadero at Vallejo,48,417,Subscriber,94105
988412,652,10/28/2015 9:06,2nd at Townsend,61,10/28/2015 9:16,Commercial at Montgomery,45,530,Subscriber,94107
988589,259,10/28/2015 10:45,Grant Avenue at Columbus Avenue,73,10/28/2015 10:49,Commercial at Montgomery,45,285,Subscriber,94133
988613,797,10/28/2015 11:08,Golden Gate at Polk,59,10/28/2015 11:21,Temporary Transbay Terminal (Howard at Beale),55,134,Subscriber,94109
988649,283,10/28/2015 11:54,Townsend at 7th,65,10/28/2015 11:58,San Francisco Caltrain 2 (330 Townsend),69,582,Subscriber,94107
988732,475,10/28/2015 14:09,Market at Sansome,77,10/28/2015 14:17,Market at 4th,76,494,Subscriber,94702
988737,243,10/28/2015 14:16,Civic Center BART (7th at Market),72,10/28/2015 14:20,Market at 4th,76,479,Subscriber,94103
988764,961,10/28/2015 14:43,Powell at Post (Union Square),71,10/28/2015 14:59,Embarcadero at Sansome,60,445,Customer,37068
988801,872,10/28/2015 15:11,South Van Ness at Market,66,10/28/2015 15:25,Davis at Jackson,42,422,Subscriber,94596
988838,503,10/28/2015 15:23,Embarcadero at Bryant,54,10/28/2015 15:31,Yerba Buena Center of the Arts (3rd @ Howard),68,255,Subscriber,94105
988950,478,10/28/2015 16:13,Embarcadero at Bryant,54,10/28/2015 16:21,Steuart at Market,74,489,Subscriber,94066
989021,479,10/28/2015 16:39,Market at Sansome,77,10/28/2015 16:47,2nd at Folsom,62,393,Subscriber,94112
989154,714,10/28/2015 17:14,San Jose Diridon Caltrain Station,2,10/28/2015 17:26,San Salvador at 1st,8,232,Subscriber,95113
989445,461,10/28/2015 19:01,Powell at Post (Union Square),71,10/28/2015 19:08,Grant Avenue at Columbus Avenue,73,497,Subscriber,94133
989476,885,10/28/2015 19:27,Clay at Battery,41,10/28/2015 19:42,San Francisco Caltrain 2 (330 Townsend),69,423,Subscriber,94107
989579,205,10/28/2015 21:21,Market at Sansome,77,10/28/2015 21:25,Temporary Transbay Terminal (Howard at Beale),55,439,Subscriber,94103
989744,447,10/29/2015 7:37,MLK Library,11,10/29/2015 7:44,San Jose Diridon Caltrain Station,2,654,Subscriber,95113
989785,690,10/29/2015 7:46,San Francisco Caltrain (Townsend at 4th),70,10/29/2015 7:58,Market at Sansome,77,479,Subscriber,95122
989806,1049,10/29/2015 7:50,San Francisco Caltrain 2 (330 Townsend),69,10/29/2015 8:08,Clay at Battery,41,401,Subscriber,94030
989816,224,10/29/2015 7:54,San Jose Diridon Caltrain Station,2,10/29/2015 7:57,Santa Clara at Almaden,4,668,Subscriber,95020
989900,362,10/29/2015 8:18,San Jose Diridon Caltrain Station,2,10/29/2015 8:24,Santa Clara at Almaden,4,162,Subscriber,94103
990031,257,10/29/2015 8:57,Palo Alto Caltrain Station,34,10/29/2015 9:01,Cowper at University,37,120,Subscriber,94107
990089,683,10/29/2015 9:06,San Francisco Caltrain 2 (330 Townsend),69,10/29/2015 9:18,Embarcadero at Folsom,51,152,Subscriber,94010
990103,520,10/29/2015 9:09,Embarcadero at Folsom,51,10/29/2015 9:18,San Francisco Caltrain (Townsend at 4th),70,589,Subscriber,94129
990224,476,10/29/2015 9:53,San Francisco Caltrain (Townsend at 4th),70,10/29/2015 10:01,Howard at 2nd,63,544,Subscriber,94066
990231,672,10/29/2015 9:54,San Francisco Caltrain 2 (330 Townsend),69,10/29/2015 10:06,Embarcadero at Folsom,51,493,Subscriber,95129
990346,1126,10/29/2015 11:35,South Van Ness at Market,66,10/29/2015 11:54,Embarcadero at Folsom,51,392,Subscriber,94607
990549,855,10/29/2015 15:11,Broadway St at Battery St,82,10/29/2015 15:25,San Francisco Caltrain (Townsend at 4th),70,705,Subscriber,94132
990641,1027,10/29/2015 16:06,Commercial at Montgomery,45,10/29/2015 16:23,San Francisco Caltrain (Townsend at 4th),70,364,Subscriber,94107
990693,543,10/29/2015 16:30,Howard at 2nd,63,10/29/2015 16:39,Townsend at 7th,65,529,Subscriber,94124
990754,747,10/29/2015 16:49,Market at 10th,67,10/29/2015 17:01,Howard at 2nd,63,540,Subscriber,94158
990755,635,10/29/2015 16:49,Market at 10th,67,10/29/2015 17:00,San Francisco Caltrain 2 (330 Townsend),69,25,Subscriber,95123
990875,199,10/29/2015 17:19,Temporary Transbay Terminal (Howard at Beale),55,10/29/2015 17:22,Steuart at Market,74,573,Subscriber,94960
990929,1411,10/29/2015 17:34,Embarcadero at Sansome,60,10/29/2015 17:58,Clay at Battery,41,554,Customer,85253
990960,316,10/29/2015 17:40,Steuart at Market,74,10/29/2015 17:45,Howard at 2nd,63,109,Subscriber,94103
990980,885,10/29/2015 17:46,Clay at Battery,41,10/29/2015 18:01,2nd at Townsend,61,498,Subscriber,94022
991046,553,10/29/2015 18:06,Embarcadero at Folsom,51,10/29/2015 18:15,San Francisco Caltrain 2 (330 Townsend),69,351,Subscriber,94010
991119,1188,10/29/2015 18:32,San Francisco Caltrain (Townsend at 4th),70,10/29/2015 18:52,Clay at Battery,41,573,Subscriber,94133
991212,937,10/29/2015 19:26,Market at 4th,76,10/29/2015 19:42,Spear at Folsom,49,409,Customer,10001
991225,176,10/29/2015 19:50,Temporary Transbay Terminal (Howard at Beale),55,10/29/2015 19:53,Spear at Folsom,49,603,Subscriber,94102
991305,398,10/29/2015 21:36,Market at 4th,76,10/29/2015 21:43,Grant Avenue at Columbus Avenue,73,570,Subscriber,94104
991308,408,10/29/2015 21:42,San Francisco Caltrain (Townsend at 4th),70,10/29/2015 21:48,Powell Street BART,39,558,Subscriber,94607
991328,406,10/29/2015 23:06,Townsend at 7th,65,10/29/2015 23:13,Civic Center BART (7th at Market),72,428,Subscriber,94103
991431,412,10/30/2015 7:34,Powell at Post (Union Square),71,10/30/2015 7:41,Harry Bridges Plaza (Ferry Building),50,429,Subscriber,94111
991466,671,10/30/2015 7:46,Golden Gate at Polk,59,10/30/2015 7:57,San Francisco Caltrain 2 (330 Townsend),69,338,Subscriber,94109
991468,700,10/30/2015 7:47,San Francisco Caltrain (Townsend at 4th),70,10/30/2015 7:58,Beale at Market,56,500,Subscriber,94303
991489,765,10/30/2015 7:51,Temporary Transbay Terminal (Howard at Beale),55,10/30/2015 8:04,San Francisco Caltrain (Townsend at 4th),70,618,Subscriber,94549
991566,959,10/30/2015 8:17,Powell at Post (Union Square),71,10/30/2015 8:33,Market at 10th,67,473,Customer,59000
991727,612,10/30/2015 9:08,San Francisco Caltrain (Townsend at 4th),70,10/30/2015 9:18,Howard at 2nd,63,255,Subscriber,94402
991746,812,10/30/2015 9:13,South Van Ness at Market,66,10/30/2015 9:27,2nd at South Park,64,608,Subscriber,94114
991789,609,10/30/2015 9:28,Embarcadero at Sansome,60,10/30/2015 9:38,Spear at Folsom,49,328,Subscriber,94111
991847,487,10/30/2015 9:53,San Francisco Caltrain 2 (330 Townsend),69,10/30/2015 10:02,Steuart at Market,74,393,Subscriber,94107
992072,679,10/30/2015 12:57,2nd at Townsend,61,10/30/2015 13:09,Steuart at Market,74,487,Subscriber,94553
992121,1024,10/30/2015 13:44,2nd at Townsend,61,10/30/2015 14:01,Temporary Transbay Terminal (Howard at Beale),55,505,Customer,94109
992291,1039,10/30/2015 16:00,Beale at Market,56,10/30/2015 16:17,Powell at Post (Union Square),71,356,Subscriber,94553
992384,976,10/30/2015 16:41,Townsend at 7th,65,10/30/2015 16:57,Embarcadero at Folsom,51,286,Subscriber,94501
992508,893,10/30/2015 17:12,Townsend at 7th,65,10/30/2015 17:27,Embarcadero at Folsom,51,598,Subscriber,94610
992606,671,10/30/2015 17:33,Mechanics Plaza (Market at Battery),75,10/30/2015 17:44,San Francisco Caltrain (Townsend at 4th),70,495,Subscriber,94303
992658,1259,10/30/2015 17:52,Clay at Battery,41,10/30/2015 18:13,Civic Center BART (7th at Market),72,501,Customer,nil
992739,786,10/30/2015 18:26,Ryland Park,84,10/30/2015 18:39,San Jose Diridon Caltrain Station,2,646,Subscriber,95112
992802,545,10/30/2015 19:03,San Francisco Caltrain 2 (330 Townsend),69,10/30/2015 19:12,Powell Street BART,39,55,Subscriber,94107
992810,600,10/30/2015 19:14,Harry Bridges Plaza (Ferry Building),50,10/30/2015 19:24,2nd at Townsend,61,608,Subscriber,94107
992996,643,10/31/2015 9:50,Embarcadero at Sansome,60,10/31/2015 10:01,Embarcadero at Bryant,54,275,Subscriber,94107
993041,732,10/31/2015 11:20,Townsend at 7th,65,10/31/2015 11:33,Yerba Buena Center of the Arts (3rd @ Howard),68,294,Subscriber,94107
993152,1554,10/31/2015 15:35,Beale at Market,56,10/31/2015 16:01,Harry Bridges Plaza (Ferry Building),50,278,Subscriber,95128
993198,4798,10/31/2015 17:20,Powell Street BART,39,10/31/2015 18:40,Mechanics Plaza (Market at Battery),75,457,Customer,91011
993319,477,11/1/2015 9:58,Market at 4th,76,11/1/2015 10:06,Harry Bridges Plaza (Ferry Building),50,877,Customer,nil
993450,483,11/1/2015 15:08,Embarcadero at Sansome,60,11/1/2015 15:16,Steuart at Market,74,325,Subscriber,94111
993534,649,11/1/2015 17:39,Market at 4th,76,11/1/2015 17:50,San Francisco Caltrain (Townsend at 4th),70,107,Customer,nil
993561,396,11/1/2015 19:05,Harry Bridges Plaza (Ferry Building),50,11/1/2015 19:12,Embarcadero at Sansome,60,586,Subscriber,94133
993753,539,11/2/2015 8:41,2nd at South Park,64,11/2/2015 8:50,Powell at Post (Union Square),71,256,Subscriber,94107
993764,204,11/2/2015 8:47,Steuart at Market,74,11/2/2015 8:50,Mechanics Plaza (Market at Battery),75,100,Subscriber,94102
993776,486,11/2/2015 8:52,2nd at Townsend,61,11/2/2015 9:00,Townsend at 7th,65,468,Subscriber,94107
993803,373,11/2/2015 9:01,San Francisco Caltrain 2 (330 Townsend),69,11/2/2015 9:07,5th at Howard,57,564,Subscriber,94086
993844,393,11/2/2015 9:23,2nd at South Park,64,11/2/2015 9:30,Spear at Folsom,49,441,Subscriber,94105
993900,199,11/2/2015 10:04,Powell at Post (Union Square),71,11/2/2015 10:07,Market at Sansome,77,256,Subscriber,94109
993940,601,11/2/2015 10:53,Steuart at Market,74,11/2/2015 11:03,2nd at South Park,64,485,Subscriber,94703
994097,1374,11/2/2015 15:17,Clay at Battery,41,11/2/2015 15:40,Davis at Jackson,42,624,Customer,nil
994158,251,11/2/2015 15:50,Townsend at 7th,65,11/2/2015 15:54,San Francisco Caltrain 2 (330 Townsend),69,283,Subscriber,94043
994160,741,11/2/2015 15:53,Harry Bridges Plaza (Ferry Building),50,11/2/2015 16:05,San Francisco Caltrain (Townsend at 4th),70,510,Subscriber,95111
994222,222,11/2/2015 16:20,Embarcadero at Vallejo,48,11/2/2015 16:24,Steuart at Market,74,187,Subscriber,94706
994228,615,11/2/2015 16:27,Beale at Market,56,11/2/2015 16:37,Powell at Post (Union Square),71,555,Subscriber,94553
994248,545,11/2/2015 16:38,2nd at South Park,64,11/2/2015 16:47,Harry Bridges Plaza (Ferry Building),50,557,Subscriber,94949
994416,207,11/2/2015 17:28,Mechanics Plaza (Market at Battery),75,11/2/2015 17:32,Steuart at Market,74,222,Subscriber,94608
994492,723,11/2/2015 17:51,San Francisco Caltrain 2 (330 Townsend),69,11/2/2015 18:03,Embarcadero at Sansome,60,570,Subscriber,94111
994547,240,11/2/2015 18:08,Redwood City Caltrain Station,22,11/2/2015 18:12,Mezes,83,52,Subscriber,94063
994572,256,11/2/2015 18:16,Civic Center BART (7th at Market),72,11/2/2015 18:20,Market at 10th,67,373,Subscriber,94102
994580,786,11/2/2015 18:19,Embarcadero at Sansome,60,11/2/2015 18:32,Yerba Buena Center of the Arts (3rd @ Howard),68,507,Subscriber,94111
994693,482,11/2/2015 19:26,San Francisco Caltrain (Townsend at 4th),70,11/2/2015 19:34,Powell Street BART,39,613,Subscriber,94607
994798,1019,11/3/2015 3:44,Townsend at 7th,65,11/3/2015 4:01,Temporary Transbay Terminal (Howard at Beale),55,517,Subscriber,94107
994810,160,11/3/2015 6:18,2nd at Townsend,61,11/3/2015 6:21,San Francisco Caltrain (Townsend at 4th),70,417,Subscriber,94107
994829,223,11/3/2015 6:31,2nd at Townsend,61,11/3/2015 6:35,San Francisco Caltrain (Townsend at 4th),70,608,Subscriber,95134
995102,536,11/3/2015 8:18,Grant Avenue at Columbus Avenue,73,11/3/2015 8:27,Embarcadero at Folsom,51,603,Subscriber,94133
995103,323,11/3/2015 8:18,Harry Bridges Plaza (Ferry Building),50,11/3/2015 8:23,Embarcadero at Bryant,54,25,Subscriber,94920
995137,959,11/3/2015 8:25,San Francisco Caltrain 2 (330 Townsend),69,11/3/2015 8:41,Broadway St at Battery St,82,659,Subscriber,95130
995171,927,11/3/2015 8:34,San Francisco Caltrain 2 (330 Townsend),69,11/3/2015 8:49,Harry Bridges Plaza (Ferry Building),50,126,Subscriber,94158
995204,442,11/3/2015 8:44,Market at Sansome,77,11/3/2015 8:52,2nd at Townsend,61,563,Subscriber,94611
995320,484,11/3/2015 9:09,San Francisco Caltrain (Townsend at 4th),70,11/3/2015 9:17,Embarcadero at Folsom,51,587,Subscriber,94303
995481,344,11/3/2015 11:07,Harry Bridges Plaza (Ferry Building),50,11/3/2015 11:12,Howard at 2nd,63,540,Subscriber,94590
995536,377,11/3/2015 12:07,Commercial at Montgomery,45,11/3/2015 12:13,Yerba Buena Center of the Arts (3rd @ Howard),68,546,Subscriber,94107
995540,905,11/3/2015 12:11,Steuart at Market,74,11/3/2015 12:26,Steuart at Market,74,374,Subscriber,94121
995566,404,11/3/2015 12:27,University and Emerson,35,11/3/2015 12:34,University and Emerson,35,61,Customer,94301
995575,365,11/3/2015 12:34,Embarcadero at Folsom,51,11/3/2015 12:40,2nd at Townsend,61,403,Subscriber,94609
995590,795,11/3/2015 12:38,Beale at Market,56,11/3/2015 12:51,Market at 10th,67,713,Subscriber,94103
995627,386,11/3/2015 13:24,Grant Avenue at Columbus Avenue,73,11/3/2015 13:31,Powell at Post (Union Square),71,530,Subscriber,94109
995688,350,11/3/2015 15:00,2nd at South Park,64,11/3/2015 15:06,Market at 4th,76,55,Subscriber,94102
995808,474,11/3/2015 16:19,Powell Street BART,39,11/3/2015 16:27,South Van Ness at Market,66,331,Subscriber,94122
995821,292,11/3/2015 16:25,Market at Sansome,77,11/3/2015 16:30,Howard at 2nd,63,652,Subscriber,94112
995918,553,11/3/2015 17:01,Embarcadero at Folsom,51,11/3/2015 17:11,San Francisco Caltrain (Townsend at 4th),70,193,Subscriber,94010
996092,353,11/3/2015 17:46,2nd at Folsom,62,11/3/2015 17:52,Harry Bridges Plaza (Ferry Building),50,533,Subscriber,94558
996096,828,11/3/2015 17:47,Clay at Battery,41,11/3/2015 18:01,2nd at Townsend,61,275,Subscriber,94022
996333,467,11/3/2015 19:57,Market at Sansome,77,11/3/2015 20:04,Grant Avenue at Columbus Avenue,73,495,Subscriber,94133
996373,1081,11/3/2015 20:47,Market at 4th,76,11/3/2015 21:05,Civic Center BART (7th at Market),72,556,Customer,49331
996396,3552,11/3/2015 21:29,2nd at Townsend,61,11/3/2015 22:28,2nd at Townsend,61,614,Subscriber,94107
996440,154,11/4/2015 5:52,Clay at Battery,41,11/4/2015 5:54,Harry Bridges Plaza (Ferry Building),50,534,Subscriber,94904
996514,184,11/4/2015 7:12,Townsend at 7th,65,11/4/2015 7:15,San Francisco Caltrain 2 (330 Townsend),69,469,Subscriber,94103
996615,829,11/4/2015 7:52,San Francisco Caltrain 2 (330 Townsend),69,11/4/2015 8:06,Temporary Transbay Terminal (Howard at Beale),55,329,Subscriber,94030
996695,489,11/4/2015 8:10,Steuart at Market,74,11/4/2015 8:19,Broadway St at Battery St,82,344,Subscriber,94556
996697,194,11/4/2015 8:11,San Francisco Caltrain (Townsend at 4th),70,11/4/2015 8:14,2nd at Townsend,61,442,Subscriber,94030
996702,452,11/4/2015 8:12,Temporary Transbay Terminal (Howard at Beale),55,11/4/2015 8:19,Embarcadero at Vallejo,48,505,Subscriber,94611
996718,970,11/4/2015 8:15,San Francisco Caltrain (Townsend at 4th),70,11/4/2015 8:31,Harry Bridges Plaza (Ferry Building),50,75,Subscriber,94087
996728,669,11/4/2015 8:18,Grant Avenue at Columbus Avenue,73,11/4/2015 8:29,2nd at South Park,64,573,Subscriber,94133
996757,670,11/4/2015 8:27,San Francisco Caltrain (Townsend at 4th),70,11/4/2015 8:38,Steuart at Market,74,531,Subscriber,94024
996903,1231,11/4/2015 8:59,Townsend at 7th,65,11/4/2015 9:20,Commercial at Montgomery,45,219,Subscriber,94107
996957,613,11/4/2015 9:14,2nd at Townsend,61,11/4/2015 9:24,Temporary Transbay Terminal (Howard at Beale),55,574,Subscriber,94402
996969,507,11/4/2015 9:17,San Francisco Caltrain 2 (330 Townsend),69,11/4/2015 9:26,Howard at 2nd,63,402,Subscriber,94105
996989,265,11/4/2015 9:24,Temporary Transbay Terminal (Howard at Beale),55,11/4/2015 9:29,Howard at 2nd,63,574,Subscriber,94608
997031,696,11/4/2015 9:39,Market at 10th,67,11/4/2015 9:51,2nd at Townsend,61,158,Subscriber,94549
997128,347,11/4/2015 10:44,San Jose Diridon Caltrain Station,2,11/4/2015 10:50,Santa Clara at Almaden,4,644,Subscriber,94114
997137,854,11/4/2015 11:13,2nd at Townsend,61,11/4/2015 11:27,Mechanics Plaza (Market at Battery),75,158,Subscriber,94107
997165,612,11/4/2015 11:45,Davis at Jackson,42,11/4/2015 11:55,Powell at Post (Union Square),71,487,Subscriber,94103
997357,747,11/4/2015 15:41,Embarcadero at Folsom,51,11/4/2015 15:54,San Francisco Caltrain (Townsend at 4th),70,553,Subscriber,95148
997457,583,11/4/2015 16:27,2nd at South Park,64,11/4/2015 16:36,Powell Street BART,39,522,Subscriber,94549
997518,498,11/4/2015 16:49,San Francisco Caltrain 2 (330 Townsend),69,11/4/2015 16:57,Harry Bridges Plaza (Ferry Building),50,632,Subscriber,94901
997594,606,11/4/2015 17:07,Embarcadero at Sansome,60,11/4/2015 17:18,Harry Bridges Plaza (Ferry Building),50,534,Subscriber,94587
997637,400,11/4/2015 17:18,Market at 4th,76,11/4/2015 17:25,Mechanics Plaza (Market at Battery),75,288,Subscriber,94941
997668,406,11/4/2015 17:27,Yerba Buena Center of the Arts (3rd @ Howard),68,11/4/2015 17:34,San Francisco Caltrain (Townsend at 4th),70,461,Subscriber,94062
997719,756,11/4/2015 17:40,South Van Ness at Market,66,11/4/2015 17:53,San Francisco Caltrain 2 (330 Townsend),69,502,Subscriber,94115
997774,390,11/4/2015 17:59,Market at 10th,67,11/4/2015 18:05,Townsend at 7th,65,465,Subscriber,94066
997782,1273,11/4/2015 18:02,Grant Avenue at Columbus Avenue,73,11/4/2015 18:23,San Francisco Caltrain 2 (330 Townsend),69,624,Subscriber,95148
997796,285,11/4/2015 18:07,Redwood City Caltrain Station,22,11/4/2015 18:12,Mezes,83,657,Subscriber,94063
997913,193,11/4/2015 19:20,San Francisco Caltrain 2 (330 Townsend),69,11/4/2015 19:23,2nd at Townsend,61,502,Subscriber,95134
998035,598,11/4/2015 21:51,Townsend at 7th,65,11/4/2015 22:01,Civic Center BART (7th at Market),72,398,Subscriber,94551
998129,368,11/5/2015 7:10,Temporary Transbay Terminal (Howard at Beale),55,11/5/2015 7:16,Commercial at Montgomery,45,512,Subscriber,94611
998147,384,11/5/2015 7:18,Market at 4th,76,11/5/2015 7:24,Commercial at Montgomery,45,709,Subscriber,94107
998181,419,11/5/2015 7:31,San Francisco City Hall,58,11/5/2015 7:38,San Francisco Caltrain 2 (330 Townsend),69,651,Subscriber,94102
998320,449,11/5/2015 8:09,San Francisco Caltrain (Townsend at 4th),70,11/5/2015 8:17,Howard at 2nd,63,419,Subscriber,94080
